idNum,lat,long,policePrecinct,neighborhood
17-431123,45.00261,-93.29717,4,Jordan
17-431135,45.00363907,-93.22883412,2,Northeast Park
17-431139,44.99453226,-93.26264089,2,St. Anthony West
17-431141,44.99976,-93.30317,4,Jordan
17-431145,44.97776424,-93.2650343,1,Downtown West
17-431150,44.99197704,-93.29335234,4,Near - North
17-431163,45.01403257,-93.29433185,4,Folwell
17-431167,45.0159151,-93.30318096,4,Folwell
17-431175,45.01682,-93.30445,4,Folwell
17-431186,44.99914,-93.29105,4,Near - North
17-431221,45.00023494,-93.28875531,4,Hawthorne
17-431251,45.0040393,-93.30847613,4,Willard - Hay
17-431255,44.94921546,-93.25249426,3,East Phillips
17-431265,44.98539175,-93.30449701,4,Near - North
17-431269,45.01775998,-93.31207814,4,Cleveland
17-431279,45.00598,-93.30062,4,Jordan
17-431282,44.97081881,-93.24865948,1,Cedar Riverside
17-431287,44.982576,-93.26841736,1,North Loop
17-431293,44.97845913,-93.27733144,1,Downtown West
17-431297,45.01406587,-93.24733737,2,Audubon Park
17-431300,44.94836,-93.27792,5,Lyndale
17-431311,45.01217562,-93.24645581,2,Windom Park
17-431333,44.95777856,-93.29509939,5,Lowry Hill East
17-431346,44.98886653,-93.25339577,2,Nicollet Island - East Bank
17-431361,45.03565545,-93.29576702,4,Webber - Camden
17-431372,45.01677446,-93.24645122,2,Audubon Park
17-431382,44.98076705,-93.23647339,2,Marcy Holmes
17-431384,44.94836055,-93.28492292,5,Whittier
17-431410,44.98370707,-93.23412531,2,Marcy Holmes
17-431424,44.98519208,-93.2475796,2,Marcy Holmes
17-431460,44.90808626,-93.22430797,3,Keewaydin
17-431465,44.98215,-93.23994,2,Marcy Holmes
17-431482,45.00024,-93.28183,4,Hawthorne
17-431492,44.9062774,-93.22401791,3,Keewaydin
17-431495,44.94654,-93.26138,3,Powderhorn Park
17-431508,44.91792,-93.31888,5,Fulton
17-431510,44.95452882,-93.27183597,5,Whittier
17-431537,44.96986308,-93.28008046,1,Loring Park
17-431543,45.04175181,-93.31772793,4,Humboldt Industrial Area
17-431547,45.0382081,-93.313265,4,Victory
17-431556,44.98958466,-93.25080159,2,Marcy Holmes
17-431571,44.91612,-93.32907,5,Fulton
17-431581,44.99913768,-93.28875577,4,Hawthorne
17-431586,44.98021301,-93.23509281,2,Marcy Holmes
17-431589,44.96091157,-93.26183353,3,Ventura Village
17-431602,45.00192159,-93.30426531,4,Jordan
17-431608,45.01052688,-93.30696213,4,Jordan
17-431613,44.98770854,-93.261678,2,Nicollet Island - East Bank
17-431620,44.97839171,-93.27422196,1,Downtown West
17-431621,44.99914,-93.28952,4,Hawthorne
17-431626,44.96395,-93.27276,5,Steven's Square - Loring Heights
17-431651,44.97839171,-93.27422196,1,Downtown West
17-431665,45.03758434,-93.29140573,4,Lind - Bohanon
17-431666,44.95553,-93.28296,5,Whittier
17-431670,44.93682774,-93.27791461,5,King Field
17-431676,45.00951,-93.288,4,Hawthorne
17-431678,44.93953306,-93.27882594,5,Lyndale
17-431681,44.96224297,-93.21152975,2,Prospect Park - East River Road
17-431685,44.98616,-93.26161,2,Nicollet Island - East Bank
17-431695,44.92958449,-93.22703841,3,Standish
17-431697,44.94880987,-93.29573677,5,Lowry Hill East
17-431698,44.94659883,-93.29130096,5,CARAG
17-431704,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-431707,44.90671751,-93.23568858,3,Keewaydin
17-431718,44.94748259,-93.28136228,5,Lyndale
17-431721,44.90808569,-93.2257396,3,Keewaydin
17-431727,44.98027522,-93.24326654,2,Marcy Holmes
17-431728,44.97694447,-93.27819736,1,Downtown West
17-431741,44.9770043,-93.22703546,2,Prospect Park - East River Road
17-431758,44.94394121,-93.27792873,5,Lyndale
17-431767,44.9008597,-93.20764277,3,Morris Park
17-431769,44.94836,-93.27792,5,Lyndale
17-431772,44.9905968,-93.30320755,4,Near - North
17-431775,44.9511821,-93.29062928,5,Lowry Hill East
17-431781,44.99870265,-93.26667171,2,St. Anthony West
17-431793,44.95553,-93.26639,3,Phillips West
17-431794,44.94580933,-93.27664274,5,Lyndale
17-431798,44.96358874,-93.28795173,5,Steven's Square - Loring Heights
17-431800,44.99415,-93.30822,4,Willard - Hay
17-431810,44.96316564,-93.28807331,5,Steven's Square - Loring Heights
17-431826,44.99916,-93.29564,4,Near - North
17-431828,45.00930468,-93.26616923,2,Bottineau
17-431834,44.97733627,-93.27882922,1,Downtown West
17-431849,45.00447838,-93.31204494,4,Willard - Hay
17-431858,44.98132317,-93.2378487,2,Marcy Holmes
17-431867,45.00602,-93.30821,4,Jordan
17-431885,45.01315,-93.29685,4,Jordan
17-431911,44.97994,-93.23441,2,Marcy Holmes
17-431918,44.94474,-93.2474,3,Corcoran
17-431927,44.98319846,-93.24093573,2,Marcy Holmes
17-431933,45.01316127,-93.2709171,2,Bottineau
17-431943,44.96982,-93.27103,1,Loring Park
17-431945,44.9377,-93.30401,5,ECCO
17-431962,44.97918668,-93.27310907,1,Downtown West
17-431964,44.98998899,-93.28012126,1,North Loop
17-431984,44.97356388,-93.26030179,1,Elliot Park
17-431998,45.00783,-93.3134,4,Willard - Hay
17-432015,44.95777856,-93.29509939,5,Lowry Hill East
17-432018,44.97390323,-93.24963288,1,Downtown East
17-432020,44.95643863,-93.24861422,3,East Phillips
17-432032,44.99952,-93.30066,4,Willard - Hay
17-432038,44.985013,-93.28466645,1,North Loop
17-432040,45.02262117,-93.26263481,2,Columbia Park
17-432041,44.95643863,-93.24861422,3,East Phillips
17-432043,44.93863909,-93.27663241,5,Lyndale
17-432046,44.98568562,-93.26858482,1,North Loop
17-432052,44.97948931,-93.26450932,1,Downtown West
17-432060,44.99335,-93.31462,4,Willard - Hay
17-432061,44.94406917,-93.27281514,3,Central
17-432064,44.96937068,-93.27645369,1,Loring Park
17-432071,44.93863909,-93.27663241,5,Lyndale
17-432073,44.95372896,-93.24221025,3,Longfellow
17-432075,44.95195795,-93.24189744,3,East Phillips
17-432079,44.93412364,-93.22863778,3,Howe
17-432099,44.96269,-93.27781,5,Steven's Square - Loring Heights
17-432105,45.00423,-93.3159,4,Willard - Hay
17-432114,44.96000889,-93.27960819,5,Whittier
17-432177,44.96395,-93.27148,5,Steven's Square - Loring Heights
17-432183,44.95913537,-93.24922214,3,East Phillips
17-432187,44.94835,-93.27668,5,Whittier
17-432191,44.98132317,-93.2378487,2,Marcy Holmes
17-432201,44.98544579,-93.28551937,1,North Loop
17-432212,44.98927981,-93.27912395,1,North Loop
17-432213,44.9224107,-93.27020951,3,Regina
17-432221,44.96269,-93.27275,5,Steven's Square - Loring Heights
17-432223,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-432229,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-432236,44.95732,-93.27531,5,Whittier
17-432237,44.98654159,-93.25898209,2,Nicollet Island - East Bank
17-432246,44.98735274,-93.25964475,2,Nicollet Island - East Bank
17-432253,44.94747633,-93.29447201,5,CARAG
17-432259,44.94213575,-93.2779189,5,Lyndale
17-432277,44.94836098,-93.2912807,5,CARAG
17-432278,44.90058671,-93.2972098,5,Kenny
17-432306,44.9915,-93.30822,4,Willard - Hay
17-432317,44.97260866,-93.21930819,2,Prospect Park - East River Road
17-432321,44.99876965,-93.30885164,4,Willard - Hay
17-432333,44.96395,-93.27276,5,Steven's Square - Loring Heights
17-432336,44.99306253,-93.29641091,4,Near - North
17-432341,45.02047,-93.31208,4,Cleveland
17-432350,44.89695964,-93.29467095,5,Kenny
17-432351,45.0053589,-93.28338089,4,Hawthorne
17-432355,45.00783,-93.30821,4,Jordan
17-432359,45.00424423,-93.28338344,4,Hawthorne
17-432367,45.00555546,-93.30442195,4,Jordan
17-432369,45.00313126,-93.28492276,4,Hawthorne
17-432379,45.00086215,-93.28494188,4,Hawthorne
17-432386,44.94835,-93.27538,5,Whittier
17-432388,45.00990767,-93.24302912,2,Windom Park
17-432390,45.00086177,-93.28952093,4,Hawthorne
17-432394,44.99870889,-93.25820923,2,Sheridan
17-432399,44.99967483,-93.2818354,4,Hawthorne
17-432418,45.04848382,-93.30933857,4,Shingle Creek
17-432426,44.97449561,-93.28102208,1,Loring Park
17-432449,44.93956,-93.27148,3,Central
17-432451,44.98173,-93.24211,2,Marcy Holmes
17-432466,45.00779,-93.30063,4,Jordan
17-432482,44.92953844,-93.28697494,5,King Field
17-432489,44.9197,-93.21403,3,Hiawatha
17-432493,45.00535564,-93.28493095,4,Hawthorne
17-432503,44.93772,-93.27974,5,Lyndale
17-432510,44.94835309,-93.2760326,5,Whittier
17-432516,44.95733335,-93.25177712,3,East Phillips
17-432525,44.96487113,-93.28802078,1,Loring Park
17-432530,44.9186584,-93.28833222,5,Lynnhurst
17-432533,44.95643946,-93.25241411,3,Midtown Phillips
17-432535,44.95733335,-93.25177712,3,East Phillips
17-432564,44.90795995,-93.26263595,3,Hale
17-432577,44.9582607,-93.268978,3,Phillips West
17-432583,44.98798246,-93.21388745,2,Como
17-432590,44.9915,-93.30822,4,Willard - Hay
17-432613,44.90055962,-93.28702171,5,Windom
17-432617,44.91968,-93.27281,3,Field
17-432627,44.90146,-93.2883,5,Kenny
17-432634,44.95553566,-93.2787551,5,Whittier
17-432643,44.91520721,-93.32523964,5,Fulton
17-432653,45.00268872,-93.30550994,4,Jordan
17-432654,45.02133959,-93.30446986,4,Folwell
17-432658,45.00387,-93.3082,4,Jordan
17-432662,44.99915,-93.29258,4,Near - North
17-432663,45.01414127,-93.31079374,4,Cleveland
17-432691,45.00062,-93.31461,4,Willard - Hay
17-432697,45.00149,-93.29105,4,Hawthorne
17-432702,44.99914804,-93.29181556,4,Near - North
17-432703,44.98350272,-93.28726604,1,North Loop
17-432705,44.99913768,-93.28875577,4,Hawthorne
17-432723,44.94835,-93.27411,3,Central
17-432735,44.95554,-93.24736,3,East Phillips
17-432752,45.00444955,-93.30912213,4,Willard - Hay
17-432757,45.00951,-93.288,4,Hawthorne
17-432768,44.94745786,-93.25377331,3,Powderhorn Park
17-432769,44.94955167,-93.28134598,5,Whittier
17-432773,44.94475402,-93.23460643,3,Longfellow
17-432777,45.01415685,-93.30824434,4,Cleveland
17-432785,44.94473,-93.28814,5,Lyndale
17-432801,44.95641322,-93.29659612,5,East Isles
17-432803,44.92728179,-93.21890136,3,Hiawatha
17-432814,44.92961742,-93.24226822,3,Standish
17-432822,44.91978766,-93.20698071,3,Hiawatha
17-432825,44.90806166,-93.2310118,3,Keewaydin
17-432836,44.92423246,-93.26380733,3,Regina
17-432840,44.94382691,-93.25374097,3,Powderhorn Park
17-432841,44.91972431,-93.20956273,3,Hiawatha
17-432853,44.89233264,-93.2800254,5,Windom
17-432860,44.97501,-93.27707,1,Downtown West
17-432884,44.93495102,-93.22448623,3,Howe
17-432888,44.95823569,-93.25239248,3,Midtown Phillips
17-432894,44.99231,-93.27547,1,North Loop
17-432899,44.94402014,-93.23108049,3,Longfellow
17-432902,45.00712,-93.28185,4,Hawthorne
17-432903,44.97918257,-93.27425862,1,Downtown West
17-432904,44.89148926,-93.28100136,5,Windom
17-432924,44.93415,-93.26123,3,Powderhorn Park
17-432926,44.90357,-93.22035,3,Morris Park
17-432927,45.01953321,-93.30445156,4,Folwell
17-432933,44.94837115,-93.24550112,3,Corcoran
17-432939,44.90265656,-93.22291914,3,Morris Park
17-432974,44.97837186,-93.27539854,1,Downtown West
17-432986,44.98595859,-93.25274837,2,Marcy Holmes
17-433016,45.00340793,-93.30468333,4,Jordan
17-433020,44.97584673,-93.22632993,2,Prospect Park - East River Road
17-433038,44.98076705,-93.23647339,2,Marcy Holmes
17-433044,45.01319613,-93.23522959,2,Audubon Park
17-433051,44.95827778,-93.27021355,5,Whittier
17-433052,44.97884,-93.23164,2,University of Minnesota
17-433053,44.99578042,-93.30821605,4,Willard - Hay
17-433060,44.95554,-93.28423,5,Whittier
17-433070,45.00201285,-93.314608,4,Willard - Hay
17-433071,45.00363131,-93.26156885,2,Sheridan
17-433084,44.9915,-93.30195,4,Near - North
17-433093,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-433098,44.99193,-93.28799,4,Near - North
17-433101,44.97677369,-93.27736013,1,Downtown West
17-433102,44.95195,-93.29189,5,Lowry Hill East
17-433110,44.98648205,-93.25508018,2,Marcy Holmes
17-433116,44.94834,-93.27969,5,Whittier
17-433119,44.98701357,-93.3121109,4,Willard - Hay
17-433122,44.98163803,-93.27424677,1,Downtown West
17-433133,44.99870887,-93.24035732,2,Northeast Park
17-433135,44.98434272,-93.28749565,1,North Loop
17-433147,44.9274,-93.30981,5,Linden Hills
17-433165,44.94044075,-93.27791575,5,Lyndale
17-433174,44.98124,-93.27254,1,Downtown West
17-433182,44.97459,-93.27613,1,Downtown West
17-433184,44.97750525,-93.25786209,1,Downtown East
17-433196,44.98997,-93.29416,4,Near - North
17-433208,44.95734,-93.2524,3,Midtown Phillips
17-433221,44.98717165,-93.27623838,1,North Loop
17-433223,45.00025,-93.2941,4,Jordan
17-433227,44.97968,-93.27243,1,Downtown West
17-433232,44.98816666,-93.27760082,1,North Loop
17-433234,45.01491,-93.28802,4,McKinley
17-433237,44.9750507,-93.2525184,1,Downtown East
17-433249,44.98207,-93.27139,1,Downtown West
17-433251,44.97693143,-93.25649804,1,Downtown East
17-433263,44.94835,-93.27285,3,Central
17-433280,44.97632,-93.27088,1,Downtown West
17-433284,44.97884,-93.23164,2,University of Minnesota
17-433294,44.98313,-93.26513,1,Downtown West
17-433295,44.93139645,-93.27791653,5,King Field
17-433306,44.93683795,-93.25367553,3,Powderhorn Park
17-433309,45.00387,-93.3082,4,Jordan
17-433312,45.04484821,-93.30925755,4,Shingle Creek
17-433313,44.95554,-93.29679,5,Lowry Hill East
17-433316,44.94835309,-93.2760326,5,Whittier
17-433318,44.94835309,-93.2760326,5,Whittier
17-433350,44.9456915,-93.32264602,5,West Calhoun
17-433371,45.02673577,-93.24223212,2,Waite Park
17-433372,45.04998,-93.30936,4,Shingle Creek
17-433416,44.95641322,-93.29659612,5,East Isles
17-433419,44.98950121,-93.25564,2,Nicollet Island - East Bank
17-433444,44.92871,-93.22484,3,Hiawatha
17-433452,44.98243029,-93.24063435,2,Marcy Holmes
17-433487,44.99303717,-93.25718502,2,St. Anthony West
17-433489,44.96423846,-93.26890885,3,Ventura Village
17-433520,44.95374,-93.28805,5,Whittier
17-433560,45.04842151,-93.28893662,4,Lind - Bohanon
17-433563,44.94836007,-93.26076768,3,Powderhorn Park
17-433586,45.01316,-93.24912,2,Holland
17-433641,45.00088832,-93.29870156,4,Jordan
17-433694,44.94496,-93.2754,5,Lyndale
17-433735,44.94581681,-93.27155345,3,Central
17-433762,45.00482,-93.29411,4,Jordan
17-433791,44.99415,-93.30822,4,Willard - Hay
17-433793,45.01313,-93.29433,4,Hawthorne
17-433801,44.92688,-93.27663,5,King Field
17-433804,45.03978887,-93.31490313,4,Victory
17-433807,44.95195,-93.26264,3,Phillips West
17-433814,44.98428,-93.3083,4,Willard - Hay
17-433822,45.0393189,-93.31489459,4,Victory
17-433829,44.999141,-93.29028401,4,Near - North
17-433832,44.95032753,-93.28216497,5,Whittier
17-433835,45.0393189,-93.31489459,4,Victory
17-433845,44.95362,-93.32746,5,Cedar - Isles - Dean
17-433852,44.95032753,-93.28216497,5,Whittier
17-433853,45.0393189,-93.31489459,4,Victory
17-433859,44.94954814,-93.28300416,5,Whittier
17-433871,44.9736,-93.22568,2,Prospect Park - East River Road
17-433873,44.9794524,-93.23478757,2,University of Minnesota
17-433893,44.96419791,-93.27857261,5,Steven's Square - Loring Heights
17-433895,44.97592,-93.27306,1,Downtown West
17-433905,45.02955,-93.29192,4,Webber - Camden
17-433912,44.94836055,-93.28492292,5,Whittier
17-433924,44.9038,-93.27682,5,Windom
17-433928,44.97718,-93.2759,1,Downtown West
17-433942,44.94750688,-93.27157691,3,Central
17-433950,44.96231539,-93.29176295,5,Lowry Hill East
17-433953,44.9466,-93.29703,5,CARAG
17-433955,44.9915,-93.30822,4,Willard - Hay
17-433960,44.96091688,-93.2929061,5,Lowry Hill
17-433965,44.89561447,-93.27754595,5,Windom
17-433981,44.964981,-93.2361581,1,Cedar Riverside
17-433986,44.96331865,-93.26255347,3,Ventura Village
17-433991,44.9519951,-93.29842984,5,East Isles
17-434004,44.94213373,-93.24738317,3,Corcoran
17-434012,44.94748259,-93.28136228,5,Lyndale
17-434015,45.04063,-93.29914,4,Lind - Bohanon
17-434029,44.98969,-93.30447,4,Near - North
17-434036,44.94659782,-93.27536838,5,Lyndale
17-434050,45.0131621,-93.25832696,2,Holland
17-434059,44.99871,-93.25889,2,St. Anthony West
17-434061,44.99577707,-93.29105315,4,Near - North
17-434062,44.94835107,-93.26966558,3,Central
17-434081,44.94745786,-93.25377331,3,Powderhorn Park
17-434085,44.95591343,-93.29652751,5,East Isles
17-434097,44.94835309,-93.2760326,5,Whittier
17-434104,44.94836,-93.27792,5,Lyndale
17-434107,44.96269483,-93.28011993,5,Whittier
17-434108,44.96811948,-93.2484969,1,Cedar Riverside
17-434112,45.00058,-93.30821,4,Willard - Hay
17-434118,44.96981,-93.27646,1,Loring Park
17-434129,45.01956389,-93.31080958,4,Cleveland
17-434130,44.96811948,-93.2484969,1,Cedar Riverside
17-434134,44.96277279,-93.22753529,3,Seward
17-434137,44.99871,-93.25753,2,Sheridan
17-434143,45.00024,-93.28952,4,Hawthorne
17-434152,44.94654,-93.25884,3,Powderhorn Park
17-434153,44.94586287,-93.23160123,3,Longfellow
17-434156,44.98173,-93.24211,2,Marcy Holmes
17-434173,44.8943,-93.26779,3,Diamond Lake
17-434178,44.98173,-93.24211,2,Marcy Holmes
17-434183,44.89787,-93.2781,5,Windom
17-434190,44.95774,-93.24466,3,East Phillips
17-434194,44.94955167,-93.28134598,5,Whittier
17-434196,44.89064,-93.28836,5,Windom
17-434202,44.94835234,-93.26585648,3,Phillips West
17-434203,44.95912182,-93.28992676,5,Lowry Hill East
17-434213,45.01494,-93.29433,4,Folwell
17-434214,44.99788737,-93.3120575,4,Willard - Hay
17-434216,44.94921679,-93.25376945,3,Midtown Phillips
17-434217,44.94836,-93.26268,3,Phillips West
17-434226,44.95006516,-93.25312269,3,Midtown Phillips
17-434237,44.94837,-93.24996,3,Powderhorn Park
17-434241,45.01415685,-93.30824434,4,Cleveland
17-434243,44.98915,-93.25297,2,Nicollet Island - East Bank
17-434274,44.9987,-93.26906,2,St. Anthony West
17-434279,45.0096,-93.30317,4,Jordan
17-434290,44.99232819,-93.25493384,2,St. Anthony East
17-434308,44.91919331,-93.20765088,3,Hiawatha
17-434326,44.950283,-93.29782179,5,Lowry Hill East
17-434337,44.95196,-93.29825,5,East Isles
17-434338,44.98886653,-93.25339577,2,Nicollet Island - East Bank
17-434350,44.98886653,-93.25339577,2,Nicollet Island - East Bank
17-434358,44.98974391,-93.25492789,2,Nicollet Island - East Bank
17-434361,44.99396105,-93.28600322,4,Near - North
17-434400,44.97918668,-93.27310907,1,Downtown West
17-434414,44.99514,-93.30949,4,Willard - Hay
17-434424,44.98037,-93.27374,1,Downtown West
17-434425,44.97884,-93.23164,2,University of Minnesota
17-434426,44.99879209,-93.31141284,4,Willard - Hay
17-434428,44.97839171,-93.27422196,1,Downtown West
17-434434,44.96521527,-93.27466002,5,Steven's Square - Loring Heights
17-434437,44.94926,-93.297,5,Lowry Hill East
17-434448,45.01144,-93.30823,4,Jordan
17-434449,44.97677369,-93.27736013,1,Downtown West
17-434450,44.93412,-93.27791,5,King Field
17-434452,44.95196,-93.2868,5,Whittier
17-434454,44.95195,-93.25248,3,Midtown Phillips
17-434455,45.0030963,-93.30702211,4,Jordan
17-434471,44.96393,-93.26255,3,Ventura Village
17-434476,45.01325,-93.31206,4,Cleveland
17-434481,45.00088832,-93.29870156,4,Jordan
17-434487,44.97073,-93.2608,1,Elliot Park
17-434489,45.01132,-93.29433,4,Hawthorne
17-434490,45.01495,-93.29559,4,Folwell
17-434498,44.99632,-93.29564,4,Near - North
17-434504,44.97647,-93.2652,1,Downtown West
17-434507,44.98175111,-93.23569453,2,Marcy Holmes
17-434554,45.0087344,-93.31077873,4,Jordan
17-434568,44.97203325,-93.24868985,1,Cedar Riverside
17-434582,44.99870023,-93.22681515,2,Mid - City Industrial
17-434599,44.99509594,-93.24780282,2,Marcy Holmes
17-434606,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-434613,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-434616,44.98735274,-93.25964475,2,Nicollet Island - East Bank
17-434624,44.98735274,-93.25964475,2,Nicollet Island - East Bank
17-434632,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-434639,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-434646,44.9873404,-93.25826254,2,Nicollet Island - East Bank
17-434654,44.9987097,-93.25435295,2,St. Anthony East
17-434656,44.98155993,-93.29428705,4,Sumner - Glenwood
17-434664,44.98671262,-93.25807448,2,Nicollet Island - East Bank
17-434667,44.96276328,-93.2321946,3,Seward
17-434686,45.00088832,-93.29870156,4,Jordan
17-434693,44.98045,-93.27134,1,Downtown West
17-434709,45.01051886,-93.30569753,4,Jordan
17-434762,44.9564291,-93.27963363,5,Whittier
17-434803,44.98147,-93.235,2,Marcy Holmes
17-434826,44.89431,-93.30479,5,Armatage
17-434828,44.95644396,-93.2537008,3,Midtown Phillips
17-434847,44.95826287,-93.27148946,5,Whittier
17-434851,44.97770803,-93.28022039,1,Downtown West
17-434861,44.99914804,-93.29181556,4,Near - North
17-434870,45.02937,-93.28936,4,Webber - Camden
17-434879,45.00772,-93.28799,4,Hawthorne
17-434893,45.04848382,-93.30933857,4,Shingle Creek
17-434933,44.94475963,-93.23807829,3,Corcoran
17-434936,44.94136,-93.27278,3,Central
17-434945,44.94836,-93.29828,5,ECCO
17-434974,45.02672878,-93.24350819,2,Waite Park
17-435000,45.00086748,-93.29105356,4,Hawthorne
17-435025,45.02676609,-93.23712591,2,Waite Park
17-435029,44.98000271,-93.27539336,1,Downtown West
17-435030,45.02137316,-93.31337152,4,Cleveland
17-435040,44.95004,-93.29573,5,Lowry Hill East
17-435051,44.94835234,-93.26585648,3,Phillips West
17-435071,44.94836,-93.25505,3,Midtown Phillips
17-435095,45.02042,-93.30191,4,Folwell
17-435110,44.92519188,-93.20370625,3,Hiawatha
17-435115,44.89989,-93.23236,3,Wenonah
17-435116,44.99948,-93.30192,4,Jordan
17-435130,44.99915,-93.29412,4,Jordan
17-435144,44.98561,-93.28552,1,North Loop
17-435153,44.94925921,-93.29954633,5,East Isles
17-435156,44.95374,-93.29188,5,Lowry Hill East
17-435160,45.01162845,-93.26036008,2,Holland
17-435163,44.97545483,-93.26421474,1,Downtown West
17-435168,44.94662,-93.26265,3,Central
17-435187,44.93769,-93.28821,5,Lyndale
17-435231,44.9983691,-93.31590154,4,Willard - Hay
17-435233,44.99914,-93.29105,4,Near - North
17-435244,44.94835251,-93.27094948,3,Phillips West
17-435252,44.94836,-93.25759,3,Powderhorn Park
17-435262,44.94835,-93.2716,3,Central
17-435264,44.98792,-93.31337,4,Willard - Hay
17-435268,44.99090868,-93.25157717,2,Marcy Holmes
17-435273,44.94836,-93.27792,5,Lyndale
17-435280,44.979115470000004,-93.27700079,1,Downtown West
17-435281,44.94655033,-93.25567288,3,Powderhorn Park
17-435287,44.95734,-93.2524,3,Midtown Phillips
17-435292,44.95774,-93.24466,3,East Phillips
17-435293,45.01217,-93.25552,2,Holland
17-435304,44.96393,-93.25819,3,Ventura Village
17-435305,44.99427347,-93.31590668,4,Willard - Hay
17-435306,44.9592,-93.27021,5,Whittier
17-435311,44.98271,-93.24132,2,Marcy Holmes
17-435315,45.00409793,-93.30669029,4,Jordan
17-435319,44.95642799,-93.26259001,3,Phillips West
17-435355,45.00868825,-93.23588525,2,Windom Park
17-435385,45.00778734,-93.23781125,2,Windom Park
17-435428,44.93497616,-93.29077991,5,East Harriet
17-435447,44.94665027,-93.27601282,5,Lyndale
17-435469,44.93591,-93.28141,5,King Field
17-435470,44.94837,-93.24996,3,Powderhorn Park
17-435472,44.93681937,-93.27974961,5,King Field
17-435507,45.03133,-93.31232,4,Victory
17-435525,44.94656,-93.24063,3,Corcoran
17-435527,45.00411164,-93.24735181,2,Logan Park
17-435560,44.96628,-93.26255,1,Elliot Park
17-435578,44.95643946,-93.25241411,3,Midtown Phillips
17-435589,45.01493,-93.29307,4,Folwell
17-435616,45.02217,-93.29435,4,Folwell
17-435661,44.97939,-93.28672,1,North Loop
17-435689,44.92597802,-93.2283132,3,Ericsson
17-435701,44.99914,-93.28799,4,Hawthorne
17-435709,44.97231,-93.21533,2,Prospect Park - East River Road
17-435734,44.95643946,-93.25241411,3,Midtown Phillips
17-435735,44.9784072,-93.27881908,1,Downtown West
17-435737,44.96574698,-93.27403148,5,Steven's Square - Loring Heights
17-435744,44.98814,-93.29411,4,Near - North
17-435749,44.98210834,-93.30582718,4,Harrison
17-435757,44.97957,-93.27257,1,Downtown West
17-435768,44.9783385,-93.27106522,1,Downtown West
17-435770,44.96091,-93.26257,3,Ventura Village
17-435777,44.97839171,-93.27422196,1,Downtown West
17-435787,44.97577,-93.27796,1,Downtown West
17-435810,45.01582297,-93.2918071,4,McKinley
17-435814,45.01313,-93.29433,4,Hawthorne
17-435816,44.91517486,-93.27159939,3,Field
17-435829,44.97758226,-93.2753473,1,Downtown West
17-435831,44.93776,-93.2638,3,Central
17-435839,44.97839171,-93.27422196,1,Downtown West
17-435849,45.03667888,-93.30977586,4,Victory
17-435857,45.01864,-93.23328,2,Audubon Park
17-435859,44.94834704,-93.27880784,5,Lyndale
17-435875,44.94834712,-93.28052287,5,Whittier
17-435876,44.99828543,-93.29563845,4,Near - North
17-435886,45.02490296,-93.29691201,4,Webber - Camden
17-435900,44.9314214,-93.24353384,3,Standish
17-435905,44.97758226,-93.2753473,1,Downtown West
17-435917,44.9756506,-93.2677537,1,Downtown West
17-435927,44.98015,-93.27955,1,North Loop
17-435929,45.01223,-93.29161,4,Hawthorne
17-435953,44.97758226,-93.2753473,1,Downtown West
17-435974,44.97821,-93.26929,1,Downtown West
17-436033,44.94665979,-93.27729199,5,Lyndale
17-436034,44.90509,-93.29084,5,Kenny
17-436035,44.9789,-93.26129,1,Downtown West
17-436036,44.97543284,-93.27342211,1,Downtown West
17-436093,44.98132317,-93.2378487,2,Marcy Holmes
17-436101,44.94836481,-93.29764471,5,Lowry Hill East
17-436102,44.96269275,-93.26575213,3,Ventura Village
17-436104,44.94567052,-93.28137253,5,Lyndale
17-436112,45.00862459,-93.29052419,4,Hawthorne
17-436157,45.02395,-93.29059,4,Webber - Camden
17-436160,45.00538345,-93.29411165,4,Jordan
17-436163,44.954203,-93.29739573,5,Lowry Hill East
17-436188,44.94920236,-93.29063863,5,Lowry Hill East
17-436194,44.92958524,-93.25239079,3,Bancroft
17-436199,44.9869,-93.27586,1,North Loop
17-436207,44.94835234,-93.26585648,3,Phillips West
17-436247,44.94666396,-93.26837601,3,Central
17-436303,44.94835234,-93.26585648,3,Phillips West
17-436312,44.97543284,-93.27342211,1,Downtown West
17-436331,44.93321043,-93.24734103,3,Bancroft
17-436339,44.97622224,-93.27377326,1,Downtown West
17-436361,44.90940722,-93.28827422,5,Lynnhurst
17-436369,44.9430382,-93.27792246,5,Lyndale
17-436374,44.94835,-93.27668,5,Whittier
17-436377,44.91978766,-93.20698071,3,Hiawatha
17-436393,44.91978766,-93.20698071,3,Hiawatha
17-436400,45.01314,-93.29162,4,McKinley
17-436401,44.92067135,-93.20764804,3,Hiawatha
17-436405,44.96539717,-93.23614936,1,Cedar Riverside
17-436431,45.01268473,-93.2916174,4,Hawthorne
17-436432,44.93775,-93.25874,3,Powderhorn Park
