idNum,date,problem,citationIssued,personSearch,vehicleSearch
17-386709,2017-10-07T15:14:25Z,suspicious,NO,NO,NO
17-386724,2017-10-07T15:31:13Z,suspicious,NO,NO,NO
17-386725,2017-10-07T15:31:51Z,suspicious,NO,NO,NO
17-386728,2017-10-07T15:34:59Z,suspicious,NO,NO,NO
17-386729,2017-10-07T15:35:05Z,traffic,YES,NO,NO
17-386766,2017-10-07T16:16:49Z,suspicious,NO,NO,NO
17-386774,2017-10-07T16:25:22Z,suspicious,NO,NO,NO
17-386799,2017-10-07T16:59:58Z,suspicious,NO,NO,NO
17-386803,2017-10-07T17:02:22Z,suspicious,YES,YES,NO
17-386822,2017-10-07T17:21:09Z,suspicious,NO,NO,NO
17-386838,2017-10-07T17:34:27Z,traffic,NO,NO,NO
17-386839,2017-10-07T17:34:52Z,suspicious,NO,NO,NO
17-386841,2017-10-07T17:35:38Z,suspicious,NO,NO,NO
17-386845,2017-10-07T17:39:12Z,traffic,NO,NO,NO
17-386847,2017-10-07T17:40:37Z,traffic,YES,NO,YES
17-386851,2017-10-07T17:43:52Z,suspicious,NA,NA,NA
17-386855,2017-10-07T17:46:47Z,suspicious,NO,NO,NO
17-386859,2017-10-07T17:48:00Z,traffic,NO,NO,NO
17-386862,2017-10-07T17:49:03Z,suspicious,NO,NO,NO
17-386871,2017-10-07T17:55:13Z,traffic,NO,NO,NO
17-386881,2017-10-07T18:05:43Z,suspicious,NO,NO,NO
17-386884,2017-10-07T18:06:27Z,suspicious,NO,NO,NO
17-386891,2017-10-07T18:10:37Z,suspicious,NO,YES,NO
17-386897,2017-10-07T18:24:40Z,suspicious,NO,NO,NO
17-386900,2017-10-07T18:29:13Z,suspicious,NO,YES,NO
17-386908,2017-10-07T18:38:28Z,suspicious,NO,NO,NO
17-386923,2017-10-07T18:53:30Z,traffic,NO,NO,NO
17-386928,2017-10-07T19:00:12Z,suspicious,NO,NO,NO
17-386936,2017-10-07T19:09:42Z,suspicious,NO,NO,NO
17-386994,2017-10-07T20:04:39Z,traffic,NA,NA,NA
17-387012,2017-10-07T20:20:04Z,traffic,NA,NA,NA
17-387025,2017-10-07T20:28:17Z,traffic,NA,NA,NA
17-387045,2017-10-07T20:45:30Z,suspicious,NA,NA,NA
17-387072,2017-10-07T21:03:04Z,traffic,NO,NO,NO
17-387078,2017-10-07T21:08:20Z,suspicious,NO,NO,NO
17-387097,2017-10-07T21:19:41Z,traffic,NO,NO,NO
17-387103,2017-10-07T21:26:52Z,suspicious,NO,NO,NO
17-387105,2017-10-07T21:27:58Z,traffic,NO,NO,NO
17-387117,2017-10-07T21:34:48Z,traffic,NO,NO,NO
17-387119,2017-10-07T21:35:48Z,traffic,NO,NO,NO
17-387123,2017-10-07T21:38:40Z,suspicious,NO,NO,YES
17-387126,2017-10-07T21:40:02Z,traffic,NO,NO,NO
17-387136,2017-10-07T21:47:40Z,suspicious,NA,NA,NA
17-387145,2017-10-07T21:52:00Z,traffic,NO,NO,NO
17-387151,2017-10-07T21:54:28Z,suspicious,NO,NO,NO
17-387169,2017-10-07T22:10:17Z,suspicious,NO,NO,NO
17-387172,2017-10-07T22:11:31Z,traffic,NO,NO,NO
17-387173,2017-10-07T22:12:16Z,suspicious,NO,NO,NO
17-387177,2017-10-07T22:13:51Z,suspicious,NA,NA,NA
17-387207,2017-10-07T22:39:20Z,traffic,NO,NO,NO
17-387208,2017-10-07T22:39:52Z,suspicious,NO,NO,NO
17-387209,2017-10-07T22:40:31Z,traffic,YES,NO,NO
17-387215,2017-10-07T22:44:51Z,suspicious,NO,YES,YES
17-387225,2017-10-07T22:50:34Z,traffic,YES,NO,NO
17-387227,2017-10-07T22:52:27Z,traffic,NO,NO,NO
17-387232,2017-10-07T22:58:30Z,suspicious,NO,NO,NO
17-387269,2017-10-07T23:23:17Z,traffic,NO,NO,NO
17-387274,2017-10-07T23:27:36Z,suspicious,NA,NA,NA
17-387285,2017-10-07T23:32:13Z,traffic,NO,NO,NO
17-387290,2017-10-07T23:34:27Z,suspicious,NA,NA,NA
17-387296,2017-10-07T23:37:20Z,traffic,NO,NO,NO
17-387311,2017-10-07T23:48:48Z,suspicious,NA,NA,NA
17-387326,2017-10-08T00:03:43Z,suspicious,NO,NO,NO
17-387336,2017-10-08T00:11:08Z,suspicious,NO,NO,NO
17-387342,2017-10-08T00:15:33Z,suspicious,NO,YES,NO
17-387377,2017-10-08T00:55:41Z,suspicious,NO,NO,NO
17-387394,2017-10-08T01:12:49Z,traffic,NO,NO,NO
17-387408,2017-10-08T01:24:25Z,traffic,NO,NO,NO
17-387420,2017-10-08T01:35:40Z,suspicious,NO,NO,NO
17-387425,2017-10-08T01:39:09Z,suspicious,NO,NO,NO
17-387431,2017-10-08T01:43:17Z,traffic,NA,NA,NA
17-387432,2017-10-08T01:44:35Z,suspicious,NO,NO,NO
17-387449,2017-10-08T01:55:28Z,suspicious,NO,YES,NO
17-387478,2017-10-08T02:16:39Z,traffic,NA,NA,NA
17-387499,2017-10-08T02:39:47Z,suspicious,NA,NA,NA
17-387544,2017-10-08T03:37:24Z,suspicious,NA,NA,NA
17-387546,2017-10-08T03:39:59Z,traffic,NO,YES,NO
17-387570,2017-10-08T04:51:03Z,suspicious,NO,NO,NO
17-387571,2017-10-08T04:56:31Z,suspicious,NO,NO,NO
17-387573,2017-10-08T05:10:10Z,suspicious,NO,YES,YES
17-387581,2017-10-08T05:30:07Z,suspicious,NO,NO,NO
17-387602,2017-10-08T07:14:03Z,suspicious,NO,NO,NO
17-387604,2017-10-08T07:17:44Z,suspicious,NA,NA,NA
17-387606,2017-10-08T07:23:31Z,suspicious,NO,YES,YES
17-387607,2017-10-08T07:27:29Z,traffic,YES,YES,YES
17-387626,2017-10-08T08:26:36Z,traffic,NA,NA,NA
17-387628,2017-10-08T08:33:12Z,suspicious,NO,NO,NO
17-387649,2017-10-08T09:15:12Z,traffic,NO,NO,NO
17-387651,2017-10-08T09:19:39Z,traffic,YES,NO,NO
17-387674,2017-10-08T10:13:17Z,traffic,NA,NA,NA
17-387679,2017-10-08T10:35:58Z,suspicious,NO,NO,NO
17-387680,2017-10-08T10:40:19Z,suspicious,NO,NO,NO
17-387682,2017-10-08T10:43:00Z,traffic,YES,NO,NO
17-387715,2017-10-08T11:33:10Z,traffic,NO,NO,NO
17-387732,2017-10-08T11:53:56Z,traffic,NO,NO,NO
17-387733,2017-10-08T11:54:55Z,suspicious,NA,NA,NA
17-387734,2017-10-08T11:56:35Z,suspicious,NO,NO,NO
17-387739,2017-10-08T12:03:55Z,traffic,NA,NA,NA
17-387755,2017-10-08T12:22:04Z,suspicious,NO,NO,NO
17-387756,2017-10-08T12:22:48Z,traffic,NO,NO,NO
17-387782,2017-10-08T12:59:22Z,suspicious,NA,NA,NA
17-387795,2017-10-08T13:19:45Z,traffic,NO,NO,NO
17-387809,2017-10-08T13:38:43Z,suspicious,NO,YES,NO
17-387872,2017-10-08T14:49:09Z,traffic,NO,NO,NO
17-387875,2017-10-08T14:53:28Z,suspicious,NO,NO,NO
17-387894,2017-10-08T15:12:09Z,suspicious,NO,NO,NO
17-387896,2017-10-08T15:13:33Z,suspicious,NO,NO,NO
17-387904,2017-10-08T15:25:33Z,traffic,NO,NO,NO
17-387921,2017-10-08T15:43:23Z,suspicious,NO,NO,NO
17-387924,2017-10-08T15:46:58Z,suspicious,NO,NO,NO
17-387929,2017-10-08T15:50:07Z,traffic,YES,NO,NO
17-387938,2017-10-08T16:01:20Z,suspicious,NO,NO,NO
17-387944,2017-10-08T16:08:51Z,traffic,NO,NO,NO
17-387953,2017-10-08T16:24:26Z,traffic,NO,NO,NO
17-387990,2017-10-08T17:05:42Z,suspicious,NA,NA,NA
17-388008,2017-10-08T17:25:33Z,suspicious,NO,NO,NO
17-388022,2017-10-08T17:37:54Z,suspicious,NO,NO,NO
17-388033,2017-10-08T17:51:12Z,traffic,NO,NO,NO
17-388041,2017-10-08T17:54:42Z,traffic,YES,NO,NO
17-388081,2017-10-08T18:23:11Z,suspicious,NO,NO,NO
17-388100,2017-10-08T18:36:45Z,suspicious,NO,NO,NO
17-388111,2017-10-08T18:43:33Z,suspicious,NO,NO,NO
17-388113,2017-10-08T18:44:27Z,traffic,NA,NA,NA
17-388119,2017-10-08T18:49:28Z,suspicious,NA,NA,NA
17-388131,2017-10-08T19:01:19Z,suspicious,NO,NO,NO
17-388132,2017-10-08T19:02:56Z,suspicious,NO,NO,NO
17-388145,2017-10-08T19:13:59Z,suspicious,NO,NO,NO
17-388152,2017-10-08T19:22:59Z,suspicious,NO,NO,NO
17-388153,2017-10-08T19:23:24Z,suspicious,NO,NO,NO
17-388165,2017-10-08T19:35:36Z,suspicious,NO,NO,NO
17-388167,2017-10-08T19:38:12Z,traffic,NA,NA,NA
17-388178,2017-10-08T19:45:59Z,suspicious,NO,NO,NO
17-388185,2017-10-08T19:50:14Z,suspicious,NA,NA,NA
17-388193,2017-10-08T19:54:18Z,suspicious,NO,NO,NO
17-388209,2017-10-08T20:08:56Z,suspicious,NO,NO,NO
17-388219,2017-10-08T20:18:33Z,traffic,NO,NO,NO
17-388221,2017-10-08T20:18:51Z,traffic,NA,NA,NA
17-388225,2017-10-08T20:20:28Z,traffic,YES,NO,NO
17-388231,2017-10-08T20:25:11Z,suspicious,NO,NO,NO
17-388242,2017-10-08T20:34:55Z,suspicious,NO,NO,NO
17-388261,2017-10-08T20:52:53Z,suspicious,NO,NO,NO
17-388267,2017-10-08T20:58:17Z,traffic,YES,NO,NO
17-388283,2017-10-08T21:13:55Z,traffic,NO,NO,NO
17-388290,2017-10-08T21:18:33Z,traffic,NO,NO,NO
17-388294,2017-10-08T21:24:00Z,suspicious,NO,NO,NO
17-388301,2017-10-08T21:31:54Z,suspicious,NO,YES,NO
17-388328,2017-10-08T21:59:14Z,suspicious,NO,NO,NO
17-388334,2017-10-08T22:05:31Z,suspicious,NA,NA,NA
17-388338,2017-10-08T22:10:09Z,traffic,NA,NA,NA
17-388343,2017-10-08T22:18:17Z,traffic,NO,NO,NO
17-388346,2017-10-08T22:22:36Z,suspicious,NO,NO,NO
17-388352,2017-10-08T22:26:12Z,traffic,NO,NO,YES
17-388357,2017-10-08T22:30:07Z,suspicious,NO,NO,NO
17-388366,2017-10-08T22:39:06Z,suspicious,NO,YES,NO
17-388374,2017-10-08T22:47:43Z,suspicious,NO,NO,NO
17-388380,2017-10-08T22:51:03Z,suspicious,NO,NO,NO
17-388401,2017-10-08T23:04:35Z,traffic,NO,NO,NO
17-388420,2017-10-08T23:20:28Z,suspicious,NA,NA,NA
17-388426,2017-10-08T23:33:28Z,suspicious,NO,YES,NO
17-388452,2017-10-09T00:01:03Z,traffic,NO,NO,NO
17-388468,2017-10-09T00:14:26Z,traffic,NO,NO,NO
17-388469,2017-10-09T00:16:09Z,traffic,YES,NO,NO
17-388489,2017-10-09T00:40:21Z,suspicious,NO,YES,YES
17-388495,2017-10-09T00:51:19Z,suspicious,NO,NO,NO
17-388504,2017-10-09T00:59:05Z,traffic,YES,NO,NO
17-388509,2017-10-09T01:13:20Z,suspicious,NO,NO,NO
17-388513,2017-10-09T01:16:18Z,traffic,NO,NO,NO
17-388520,2017-10-09T01:22:29Z,traffic,NO,YES,YES
17-388523,2017-10-09T01:27:35Z,traffic,NO,NO,NO
17-388524,2017-10-09T01:27:42Z,suspicious,NO,NO,NO
17-388529,2017-10-09T01:35:12Z,traffic,NO,NO,NO
17-388544,2017-10-09T01:56:34Z,traffic,YES,NO,NO
17-388552,2017-10-09T02:04:28Z,suspicious,NO,NO,NO
17-388555,2017-10-09T02:06:06Z,suspicious,NO,NO,NO
17-388558,2017-10-09T02:10:16Z,traffic,NO,NO,NO
17-388560,2017-10-09T02:16:59Z,traffic,YES,NO,NO
17-388569,2017-10-09T02:34:34Z,suspicious,NO,YES,NO
17-388578,2017-10-09T02:41:52Z,suspicious,NO,NO,NO
17-388603,2017-10-09T03:10:00Z,suspicious,NO,NO,NO
17-388613,2017-10-09T03:17:38Z,traffic,NO,NO,NO
17-388615,2017-10-09T03:20:51Z,suspicious,NO,NO,NO
17-388629,2017-10-09T04:06:10Z,suspicious,NO,YES,NO
17-388631,2017-10-09T04:08:25Z,suspicious,NO,NO,NO
17-388680,2017-10-09T07:48:46Z,suspicious,YES,NO,NO
17-388681,2017-10-09T07:52:21Z,traffic,NO,NO,NO
17-388686,2017-10-09T08:03:04Z,traffic,NO,NO,NO
17-388687,2017-10-09T08:03:57Z,traffic,NO,NO,NO
17-388692,2017-10-09T08:10:09Z,traffic,NA,NA,NA
17-388699,2017-10-09T08:13:57Z,traffic,NO,NO,NO
17-388702,2017-10-09T08:18:54Z,traffic,NO,NO,NO
17-388712,2017-10-09T08:38:49Z,traffic,YES,NO,NO
17-388720,2017-10-09T08:49:36Z,suspicious,NO,NO,NO
17-388727,2017-10-09T09:06:50Z,suspicious,NA,NA,NA
17-388751,2017-10-09T09:37:36Z,traffic,YES,NO,NO
17-388757,2017-10-09T09:49:34Z,traffic,NO,NO,NO
17-388856,2017-10-09T11:44:09Z,suspicious,NO,NO,NO
17-388858,2017-10-09T11:46:18Z,traffic,NO,NO,NO
17-388881,2017-10-09T12:05:07Z,suspicious,NO,NO,NO
17-388883,2017-10-09T12:10:16Z,traffic,NO,NO,NO
17-388887,2017-10-09T12:18:02Z,traffic,NO,NO,NO
17-388890,2017-10-09T12:22:44Z,traffic,YES,NO,NO
17-388905,2017-10-09T12:37:01Z,traffic,YES,NO,NO
17-388910,2017-10-09T12:43:16Z,traffic,NO,NO,NO
17-388924,2017-10-09T12:52:04Z,suspicious,NO,NO,NO
17-388927,2017-10-09T12:55:36Z,suspicious,NO,NO,NO
17-388949,2017-10-09T13:13:24Z,suspicious,NO,NO,NO
17-388950,2017-10-09T13:13:25Z,traffic,NO,NO,NO
17-388951,2017-10-09T13:14:25Z,suspicious,NO,NO,NO
17-388966,2017-10-09T13:29:23Z,traffic,YES,NO,NO
17-388979,2017-10-09T13:41:30Z,suspicious,NO,NO,NO
17-388981,2017-10-09T13:42:39Z,traffic,YES,NO,NO
17-388995,2017-10-09T13:51:34Z,traffic,NO,NO,NO
17-389003,2017-10-09T13:56:17Z,suspicious,NO,NO,NO
17-389006,2017-10-09T13:58:44Z,suspicious,NA,NA,NA
17-389011,2017-10-09T14:03:42Z,traffic,YES,NO,NO
17-389026,2017-10-09T14:16:11Z,suspicious,NA,NA,NA
17-389039,2017-10-09T14:27:04Z,suspicious,NO,NO,NO
17-389047,2017-10-09T14:34:38Z,suspicious,NO,NO,NO
17-389060,2017-10-09T14:41:53Z,suspicious,NO,NO,NO
17-389064,2017-10-09T14:45:51Z,traffic,NO,NO,NO
17-389067,2017-10-09T14:48:12Z,traffic,NO,NO,NO
17-389070,2017-10-09T14:49:45Z,traffic,YES,NO,NO
17-389074,2017-10-09T14:53:27Z,suspicious,NO,NO,NO
17-389092,2017-10-09T15:12:31Z,traffic,NO,NO,NO
17-389098,2017-10-09T15:15:43Z,traffic,YES,NO,NO
17-389120,2017-10-09T15:33:26Z,traffic,NO,NO,NO
17-389123,2017-10-09T15:36:09Z,suspicious,NO,NO,NO
17-389127,2017-10-09T15:41:11Z,traffic,NO,NO,NO
17-389130,2017-10-09T15:42:22Z,traffic,YES,NO,NO
17-389137,2017-10-09T15:53:27Z,traffic,YES,NO,NO
17-389172,2017-10-09T16:30:58Z,suspicious,NO,NO,NO
17-389176,2017-10-09T16:34:18Z,suspicious,NA,NA,NA
17-389219,2017-10-09T17:12:31Z,suspicious,NO,NO,NO
17-389221,2017-10-09T17:14:39Z,suspicious,NO,NO,NO
17-389228,2017-10-09T17:17:58Z,suspicious,NA,NA,NA
17-389231,2017-10-09T17:20:51Z,suspicious,NO,NO,NO
17-389235,2017-10-09T17:24:56Z,traffic,NO,NO,NO
17-389237,2017-10-09T17:29:05Z,suspicious,NO,YES,NO
17-389273,2017-10-09T18:00:09Z,suspicious,NO,NO,NO
17-389284,2017-10-09T18:07:10Z,suspicious,NO,NO,NO
17-389288,2017-10-09T18:11:17Z,suspicious,NA,NA,NA
17-389312,2017-10-09T18:28:13Z,suspicious,NO,NO,NO
17-389328,2017-10-09T18:40:14Z,traffic,NA,NA,NA
17-389332,2017-10-09T18:42:49Z,suspicious,NO,NO,NO
17-389335,2017-10-09T18:45:33Z,suspicious,NO,NO,NO
17-389352,2017-10-09T18:57:00Z,suspicious,NO,NO,NO
17-389359,2017-10-09T19:00:06Z,traffic,YES,NO,NO
17-389365,2017-10-09T19:03:24Z,traffic,NA,NA,NA
17-389377,2017-10-09T19:09:56Z,suspicious,NO,NO,NO
17-389380,2017-10-09T19:11:39Z,suspicious,NO,NO,NO
17-389389,2017-10-09T19:15:59Z,suspicious,NO,NO,NO
17-389391,2017-10-09T19:16:39Z,traffic,NO,NO,NO
17-389421,2017-10-09T19:38:21Z,traffic,YES,NO,NO
17-389439,2017-10-09T19:48:04Z,suspicious,NO,NO,NO
17-389452,2017-10-09T20:05:13Z,traffic,NO,NO,NO
17-389456,2017-10-09T20:06:50Z,traffic,YES,NO,NO
17-389461,2017-10-09T20:10:12Z,traffic,NO,NO,NO
17-389463,2017-10-09T20:12:41Z,traffic,NO,NO,NO
17-389467,2017-10-09T20:16:43Z,traffic,NO,NO,NO
17-389469,2017-10-09T20:17:31Z,traffic,YES,NO,NO
17-389483,2017-10-09T20:26:40Z,suspicious,NA,NA,NA
17-389493,2017-10-09T20:33:54Z,suspicious,NO,NO,NO
17-389496,2017-10-09T20:37:50Z,traffic,YES,NO,NO
17-389503,2017-10-09T20:41:44Z,suspicious,NO,NO,NO
17-389540,2017-10-09T21:10:27Z,suspicious,NO,NO,NO
17-389556,2017-10-09T21:22:55Z,suspicious,NO,YES,NO
17-389560,2017-10-09T21:24:31Z,traffic,NA,NA,NA
17-389562,2017-10-09T21:26:37Z,traffic,YES,NO,NO
17-389565,2017-10-09T21:26:53Z,suspicious,NO,NO,NO
17-389581,2017-10-09T21:42:45Z,traffic,NO,NO,NO
17-389585,2017-10-09T21:45:03Z,suspicious,NO,NO,NO
17-389588,2017-10-09T21:45:58Z,traffic,YES,NO,NO
17-389599,2017-10-09T21:56:30Z,suspicious,NO,YES,NO
17-389601,2017-10-09T21:57:10Z,traffic,YES,YES,YES
17-389615,2017-10-09T22:07:40Z,suspicious,NO,NO,NO
17-389618,2017-10-09T22:10:04Z,suspicious,NO,NO,NO
17-389626,2017-10-09T22:14:39Z,traffic,YES,NO,NO
17-389636,2017-10-09T22:17:48Z,suspicious,NO,YES,NO
17-389637,2017-10-09T22:17:55Z,suspicious,NO,NO,NO
17-389646,2017-10-09T22:23:13Z,suspicious,NO,NO,NO
17-389650,2017-10-09T22:27:52Z,traffic,NO,NO,NO
17-389657,2017-10-09T22:37:52Z,traffic,NA,NA,NA
17-389659,2017-10-09T22:40:24Z,traffic,YES,NO,YES
17-389676,2017-10-09T22:54:15Z,traffic,NO,NO,NO
17-389688,2017-10-09T23:00:21Z,traffic,NO,NO,NO
17-389689,2017-10-09T23:02:32Z,suspicious,NA,NA,NA
17-389691,2017-10-09T23:04:22Z,traffic,NO,NO,NO
17-389697,2017-10-09T23:10:50Z,traffic,NA,NA,NA
17-389698,2017-10-09T23:12:00Z,suspicious,NO,NO,NO
17-389703,2017-10-09T23:16:40Z,traffic,NO,NO,NO
17-389705,2017-10-09T23:17:27Z,traffic,NO,NO,NO
17-389720,2017-10-09T23:28:24Z,suspicious,NA,NA,NA
17-389733,2017-10-09T23:47:01Z,traffic,NO,NO,NO
17-389736,2017-10-09T23:52:37Z,suspicious,NA,NA,NA
17-389737,2017-10-09T23:52:54Z,traffic,NO,NO,NO
17-389739,2017-10-09T23:57:26Z,traffic,NO,NO,NO
17-389745,2017-10-10T00:02:09Z,traffic,YES,YES,YES
17-389748,2017-10-10T00:04:30Z,traffic,NO,NO,NO
17-389753,2017-10-10T00:09:29Z,traffic,YES,YES,YES
17-389754,2017-10-10T00:10:05Z,suspicious,NO,NO,NO
17-389762,2017-10-10T00:23:39Z,traffic,NO,NO,NO
17-389763,2017-10-10T00:24:49Z,traffic,NA,NA,NA
17-389778,2017-10-10T00:44:30Z,traffic,NO,NO,NO
17-389783,2017-10-10T00:49:48Z,traffic,NO,NO,NO
17-389790,2017-10-10T00:56:03Z,suspicious,NO,YES,NO
17-389793,2017-10-10T01:00:07Z,suspicious,NO,NO,NO
17-389796,2017-10-10T01:01:15Z,suspicious,NO,NO,NO
17-389799,2017-10-10T01:03:08Z,suspicious,NO,NO,NO
17-389803,2017-10-10T01:09:11Z,suspicious,NO,NO,NO
17-389811,2017-10-10T01:15:21Z,traffic,NO,NO,NO
17-389814,2017-10-10T01:16:38Z,traffic,NO,NO,NO
17-389840,2017-10-10T01:41:02Z,suspicious,NO,NO,NO
17-389842,2017-10-10T01:42:21Z,suspicious,NO,NO,NO
17-389857,2017-10-10T01:57:05Z,traffic,NO,NO,NO
17-389861,2017-10-10T02:04:42Z,traffic,NO,NO,NO
17-389867,2017-10-10T02:16:07Z,traffic,NO,YES,YES
17-389870,2017-10-10T02:17:40Z,suspicious,NO,NO,NO
17-389878,2017-10-10T02:25:23Z,traffic,NO,NO,NO
17-389883,2017-10-10T02:38:16Z,traffic,NO,NO,NO
17-389908,2017-10-10T03:13:38Z,suspicious,NO,NO,NO
17-389918,2017-10-10T03:41:24Z,suspicious,NA,NA,NA
17-389933,2017-10-10T05:12:37Z,traffic,NO,YES,NO
17-389954,2017-10-10T06:50:53Z,traffic,NO,NO,NO
17-389956,2017-10-10T06:53:45Z,suspicious,NA,NA,NA
17-389957,2017-10-10T06:57:15Z,suspicious,NA,NA,NA
17-389961,2017-10-10T07:06:50Z,suspicious,NO,NO,NO
17-389964,2017-10-10T07:12:27Z,suspicious,NO,NO,NO
17-389995,2017-10-10T08:11:55Z,traffic,NO,NO,NO
17-389998,2017-10-10T08:15:16Z,suspicious,NO,NO,NO
17-390011,2017-10-10T08:23:08Z,traffic,NO,NO,NO
17-390015,2017-10-10T08:24:53Z,traffic,NO,NO,NO
17-390016,2017-10-10T08:25:36Z,suspicious,NO,NO,NO
17-390020,2017-10-10T08:27:42Z,traffic,NO,NO,NO
17-390029,2017-10-10T08:36:39Z,traffic,NO,NO,NO
17-390036,2017-10-10T08:50:24Z,traffic,NO,YES,YES
17-390062,2017-10-10T09:22:45Z,suspicious,NO,NO,NO
17-390097,2017-10-10T09:54:38Z,traffic,NO,NO,NO
17-390109,2017-10-10T10:05:04Z,suspicious,NO,NO,NO
17-390112,2017-10-10T10:07:25Z,suspicious,NA,NA,NA
17-390116,2017-10-10T10:09:50Z,traffic,NO,NO,NO
17-390123,2017-10-10T10:14:03Z,suspicious,NO,NO,NO
17-390137,2017-10-10T10:29:56Z,suspicious,NO,NO,NO
17-390154,2017-10-10T10:45:49Z,traffic,NA,NA,NA
17-390156,2017-10-10T10:50:47Z,traffic,YES,NO,NO
17-390165,2017-10-10T10:57:03Z,suspicious,NO,NO,NO
17-390176,2017-10-10T11:07:17Z,suspicious,NO,YES,NO
17-390188,2017-10-10T11:20:26Z,traffic,NO,NO,NO
17-390203,2017-10-10T11:33:11Z,suspicious,NO,NO,NO
17-390216,2017-10-10T11:39:09Z,suspicious,NA,NA,NA
17-390236,2017-10-10T11:52:24Z,traffic,NO,NO,NO
17-390255,2017-10-10T12:05:54Z,suspicious,NO,NO,NO
17-390305,2017-10-10T12:51:19Z,traffic,NO,NO,NO
17-390355,2017-10-10T13:32:26Z,traffic,NO,NO,NO
17-390368,2017-10-10T13:39:52Z,suspicious,NO,NO,NO
17-390373,2017-10-10T13:46:09Z,suspicious,NO,NO,NO
17-390374,2017-10-10T13:46:21Z,traffic,YES,NO,YES
17-390380,2017-10-10T13:49:39Z,traffic,NO,NO,NO
17-390385,2017-10-10T13:54:03Z,traffic,NO,NO,NO
17-390389,2017-10-10T13:57:14Z,suspicious,NA,NA,NA
17-390405,2017-10-10T14:06:45Z,traffic,NO,NO,NO
17-390417,2017-10-10T14:12:54Z,suspicious,NO,NO,NO
17-390433,2017-10-10T14:23:30Z,suspicious,YES,YES,NO
17-390437,2017-10-10T14:25:26Z,traffic,NO,NO,NO
17-390444,2017-10-10T14:28:56Z,traffic,NO,NO,NO
17-390456,2017-10-10T14:35:51Z,suspicious,NO,NO,NO
17-390486,2017-10-10T14:51:17Z,traffic,NO,NO,NO
17-390521,2017-10-10T15:21:51Z,suspicious,NO,NO,NO
17-390546,2017-10-10T15:36:47Z,traffic,NO,NO,NO
17-390558,2017-10-10T15:46:37Z,suspicious,NO,NO,NO
17-390574,2017-10-10T16:02:13Z,traffic,NO,NO,NO
17-390584,2017-10-10T16:10:22Z,suspicious,NO,NO,NO
17-390588,2017-10-10T16:11:09Z,suspicious,NO,YES,NO
17-390611,2017-10-10T16:30:09Z,traffic,YES,NO,NO
17-390619,2017-10-10T16:34:54Z,suspicious,NO,NO,NO
17-390625,2017-10-10T16:36:12Z,traffic,YES,NO,NO
17-390647,2017-10-10T16:51:42Z,suspicious,YES,NO,NO
17-390670,2017-10-10T17:07:19Z,suspicious,NO,NO,NO
17-390710,2017-10-10T17:34:32Z,suspicious,NO,NO,NO
17-390746,2017-10-10T17:51:38Z,suspicious,NA,NA,NA
17-390759,2017-10-10T17:59:24Z,traffic,NO,NO,NO
17-390761,2017-10-10T18:00:30Z,suspicious,NO,NO,NO
17-390786,2017-10-10T18:19:01Z,traffic,NO,NO,NO
17-390800,2017-10-10T18:26:20Z,traffic,NO,NO,NO
17-390807,2017-10-10T18:28:06Z,suspicious,NO,NO,NO
17-390855,2017-10-10T18:52:33Z,suspicious,NO,NO,NO
17-390858,2017-10-10T18:53:41Z,suspicious,NO,YES,NO
17-390882,2017-10-10T19:07:03Z,traffic,NO,NO,NO
17-390884,2017-10-10T19:08:38Z,traffic,NO,YES,YES
17-390893,2017-10-10T19:16:27Z,traffic,NO,YES,NO
17-390894,2017-10-10T19:17:23Z,suspicious,NO,NO,NO
17-390915,2017-10-10T19:26:01Z,suspicious,YES,NO,NO
17-390924,2017-10-10T19:31:34Z,traffic,YES,NO,NO
17-390925,2017-10-10T19:32:32Z,suspicious,NO,NO,NO
17-390926,2017-10-10T19:33:03Z,traffic,NO,NO,NO
17-390932,2017-10-10T19:36:50Z,traffic,NO,NO,NO
17-390939,2017-10-10T19:38:42Z,suspicious,NO,NO,NO
17-390945,2017-10-10T19:44:51Z,suspicious,NO,YES,NO
17-390948,2017-10-10T19:47:55Z,traffic,NO,NO,NO
17-390955,2017-10-10T19:52:44Z,suspicious,NO,YES,NO
17-390957,2017-10-10T19:53:52Z,traffic,NO,NO,NO
17-390960,2017-10-10T19:55:47Z,suspicious,NA,NA,NA
17-390965,2017-10-10T19:56:44Z,suspicious,NO,NO,NO
17-390991,2017-10-10T20:21:20Z,suspicious,NO,NO,NO
17-391016,2017-10-10T20:38:11Z,traffic,NA,NA,NA
17-391030,2017-10-10T20:47:39Z,suspicious,NO,NO,NO
17-391040,2017-10-10T20:56:19Z,traffic,NO,NO,NO
17-391077,2017-10-10T21:22:15Z,traffic,YES,NO,NO
17-391083,2017-10-10T21:25:16Z,suspicious,NO,NO,NO
17-391115,2017-10-10T21:40:28Z,traffic,NA,NA,NA
17-391121,2017-10-10T21:41:36Z,suspicious,NO,NO,NO
17-391142,2017-10-10T21:57:47Z,suspicious,NO,NO,NO
17-391148,2017-10-10T22:02:08Z,traffic,NO,NO,NO
17-391152,2017-10-10T22:05:33Z,suspicious,NO,NO,NO
17-391158,2017-10-10T22:07:38Z,traffic,NO,NO,NO
17-391174,2017-10-10T22:16:01Z,traffic,YES,NO,NO
17-391185,2017-10-10T22:24:03Z,suspicious,NO,NO,NO
